wallet_id,user_id,balance,currency,status,created_at,updated_at
W008314,U008314,93069.75,IDR,ACTIVE,2025-06-18 16:00:00,2026-05-06 16:00:00
W008315,U008315,292931.18,IDR,ACTIVE,2024-04-15 16:00:00,2024-10-18 16:00:00
W008316,U008316,40773.19,IDR,ACTIVE,2025-04-21 22:00:00,2025-11-26 22:00:00
W008317,U008317,101393.5,IDR,ACTIVE,2024-10-13 05:00:00,2025-06-08 05:00:00
W008318,U008318,409314.45,IDR,ACTIVE,2025-09-27 03:00:00,2026-05-02 03:00:00
W008319,U008319,114163.24,IDR,ACTIVE,2024-12-20 07:00:00,2026-02-17 07:00:00
W008320,U008320,22382.89,IDR,ACTIVE,2025-03-09 01:00:00,2025-05-26 01:00:00
W008321,U008321,11876.73,IDR,ACTIVE,2024-03-25 09:00:00,2025-06-28 09:00:00
W008322,U008322,26560.74,IDR,ACTIVE,2025-12-24 00:00:00,2026-07-13 00:00:00
W008323,U008323,50231.81,IDR,ACTIVE,2025-03-16 04:00:00,2026-03-30 04:00:00
W008324,U008324,366916.73,IDR,ACTIVE,2024-04-27 01:00:00,2025-08-17 01:00:00
W008325,U008325,161264.77,IDR,ACTIVE,2026-05-31 22:00:00,2026-08-23 00:00:00
W008326,U008326,40105.32,IDR,ACTIVE,2024-09-27 04:00:00,2025-12-03 04:00:00
W008327,U008327,23470.55,IDR,ACTIVE,2025-06-29 02:00:00,2026-06-02 02:00:00
W008328,U008328,23247.95,IDR,ACTIVE,2024-11-10 19:00:00,2025-12-31 19:00:00
W008329,U008329,518149.46,IDR,ACTIVE,2024-09-20 20:00:00,2025-10-05 20:00:00
W008330,U008330,20792.99,IDR,ACTIVE,2025-09-22 13:00:00,2026-08-23 00:00:00
W008331,U008331,134158.07,IDR,ACTIVE,2026-05-12 12:00:00,2026-08-23 00:00:00
W008332,U008332,126250.03,IDR,ACTIVE,2025-10-06 12:00:00,2026-06-02 12:00:00
W008333,U008333,46063.3,IDR,ACTIVE,2025-03-02 20:00:00,2026-06-22 20:00:00
W008334,U008334,19283.82,IDR,ACTIVE,2024-05-30 23:00:00,2025-05-29 23:00:00
W008335,U008335,94809.61,IDR,ACTIVE,2026-03-16 13:00:00,2026-08-23 00:00:00
W008336,U008336,333214.04,IDR,ACTIVE,2026-03-26 08:00:00,2026-06-18 08:00:00
W008337,U008337,17227.01,IDR,ACTIVE,2026-03-23 16:00:00,2026-08-23 00:00:00
W008338,U008338,64329.77,IDR,ACTIVE,2026-01-27 00:00:00,2026-01-29 00:00:00
W008339,U008339,119313.15,IDR,ACTIVE,2024-07-04 22:00:00,2024-08-29 22:00:00
W008340,U008340,307484.91,IDR,ACTIVE,2025-02-04 14:00:00,2025-06-18 14:00:00
W008341,U008341,9692.66,IDR,ACTIVE,2024-06-09 14:00:00,2025-02-25 14:00:00
W008342,U008342,104735.82,IDR,ACTIVE,2025-12-12 15:00:00,2026-08-23 00:00:00
W008343,U008343,299684.26,IDR,ACTIVE,2026-01-30 00:00:00,2026-08-23 00:00:00
W008344,U008344,135089.12,IDR,ACTIVE,2026-02-12 07:00:00,2026-08-23 00:00:00
W008345,U008345,32546.51,IDR,ACTIVE,2026-05-19 06:00:00,2026-08-23 00:00:00
W008346,U008346,67200.5,IDR,ACTIVE,2024-03-28 04:00:00,2024-09-10 04:00:00
W008347,U008347,157907.99,IDR,ACTIVE,2024-09-27 21:00:00,2025-09-12 21:00:00
W008348,U008348,170771.84,IDR,ACTIVE,2026-05-14 22:00:00,2026-08-23 00:00:00
W008349,U008349,132511.76,IDR,ACTIVE,2024-09-10 15:00:00,2025-04-16 15:00:00
W008350,U008350,8408.58,IDR,FROZEN,2026-01-20 20:00:00,2026-08-23 00:00:00
W008351,U008351,74093.3,IDR,ACTIVE,2025-09-27 06:00:00,2026-08-23 00:00:00
W008352,U008352,54851.04,IDR,ACTIVE,2024-01-31 08:00:00,2024-07-17 08:00:00
W008353,U008353,185261.46,IDR,ACTIVE,2026-05-03 03:00:00,2026-08-23 00:00:00
W008354,U008354,96148.56,IDR,ACTIVE,2025-07-15 03:00:00,2026-03-13 03:00:00
W008355,U008355,69611.56,IDR,ACTIVE,2025-04-23 12:00:00,2025-10-28 12:00:00
W008356,U008356,29806.55,IDR,ACTIVE,2024-01-03 17:00:00,2024-08-05 17:00:00
W008357,U008357,28127.88,IDR,ACTIVE,2026-01-04 02:00:00,2026-01-25 02:00:00
W008358,U008358,56575.9,IDR,ACTIVE,2024-03-15 20:00:00,2024-04-09 20:00:00
W008359,U008359,112317.24,IDR,CLOSED,2026-03-19 00:00:00,2026-08-23 00:00:00
W008360,U008360,103940.46,IDR,ACTIVE,2026-03-07 19:00:00,2026-04-20 19:00:00
W008361,U008361,97441.65,IDR,ACTIVE,2024-12-15 16:00:00,2026-03-19 16:00:00
W008362,U008362,65678.79,IDR,ACTIVE,2024-02-25 05:00:00,2025-01-19 05:00:00
W008363,U008363,167011.76,IDR,ACTIVE,2026-02-24 08:00:00,2026-08-23 00:00:00
W008364,U008364,206446.48,IDR,ACTIVE,2026-04-22 07:00:00,2026-08-23 00:00:00
W008365,U008365,20783.99,IDR,ACTIVE,2025-09-28 20:00:00,2026-08-23 00:00:00
W008366,U008366,34754.36,IDR,ACTIVE,2025-03-20 09:00:00,2025-12-05 09:00:00
W008367,U008367,502043.39,IDR,ACTIVE,2025-11-19 18:00:00,2026-01-01 18:00:00
W008368,U008368,53093.07,IDR,ACTIVE,2025-09-06 01:00:00,2025-11-10 01:00:00
W008369,U008369,54602.01,IDR,ACTIVE,2026-03-03 18:00:00,2026-08-23 00:00:00
W008370,U008370,27621.48,IDR,ACTIVE,2025-02-27 12:00:00,2026-07-05 12:00:00
W008371,U008371,171939.98,IDR,ACTIVE,2025-06-27 02:00:00,2026-08-23 00:00:00
W008372,U008372,690368.85,IDR,ACTIVE,2025-06-03 22:00:00,2025-11-27 22:00:00
W008373,U008373,27688.45,IDR,ACTIVE,2024-04-06 11:00:00,2025-03-18 11:00:00
W008374,U008374,184559.55,IDR,ACTIVE,2025-09-11 01:00:00,2026-08-09 01:00:00
W008375,U008375,24289.56,IDR,ACTIVE,2024-12-02 16:00:00,2025-08-05 16:00:00
W008376,U008376,155206.96,IDR,ACTIVE,2025-06-21 15:00:00,2026-07-21 15:00:00
W008377,U008377,24766.11,IDR,ACTIVE,2024-12-12 14:00:00,2025-05-29 14:00:00
W008378,U008378,9157.01,IDR,ACTIVE,2024-02-21 22:00:00,2024-06-08 22:00:00
W008379,U008379,494379.13,IDR,ACTIVE,2024-12-18 16:00:00,2026-04-07 16:00:00
W008380,U008380,38969.56,IDR,ACTIVE,2026-03-10 23:00:00,2026-08-23 00:00:00
W008381,U008381,14868.02,IDR,ACTIVE,2025-02-28 04:00:00,2026-06-23 04:00:00
W008382,U008382,74163.98,IDR,ACTIVE,2025-07-25 15:00:00,2025-08-21 15:00:00
W008383,U008383,114056.72,IDR,ACTIVE,2026-05-18 23:00:00,2026-08-23 00:00:00
W008384,U008384,193439.71,IDR,FROZEN,2026-07-12 08:00:00,2026-08-23 00:00:00
W008385,U008385,50366.09,IDR,ACTIVE,2025-07-11 17:00:00,2026-08-23 00:00:00
W008386,U008386,47509.15,IDR,ACTIVE,2025-09-28 10:00:00,2025-10-06 10:00:00
W008387,U008387,39474.33,IDR,ACTIVE,2026-02-04 21:00:00,2026-05-16 21:00:00
W008388,U008388,67070.15,IDR,ACTIVE,2025-02-06 17:00:00,2025-03-22 17:00:00
W008389,U008389,127998.12,IDR,ACTIVE,2025-07-05 16:00:00,2026-01-08 16:00:00
W008390,U008390,86735.1,IDR,ACTIVE,2026-03-20 21:00:00,2026-08-19 21:00:00
W008391,U008391,38057.07,IDR,ACTIVE,2024-12-06 17:00:00,2026-04-01 17:00:00
W008392,U008392,63771.71,IDR,ACTIVE,2026-06-20 05:00:00,2026-08-23 00:00:00
W008393,U008393,18538.19,IDR,ACTIVE,2024-12-28 05:00:00,2026-04-28 05:00:00
W008394,U008394,51785.5,IDR,ACTIVE,2024-03-24 23:00:00,2024-08-14 23:00:00
W008395,U008395,45223.06,IDR,ACTIVE,2025-04-30 14:00:00,2025-05-23 14:00:00
W008396,U008396,5096.53,IDR,ACTIVE,2024-11-13 15:00:00,2026-01-28 15:00:00
W008397,U008397,195222.74,IDR,ACTIVE,2025-02-19 07:00:00,2025-06-16 07:00:00
W008398,U008398,74275.17,IDR,ACTIVE,2024-11-02 21:00:00,2024-11-21 21:00:00
W008399,U008399,52485.01,IDR,ACTIVE,2026-03-10 01:00:00,2026-08-23 00:00:00
W008400,U008400,59824.87,IDR,ACTIVE,2024-05-09 06:00:00,2024-11-30 06:00:00
W008401,U008401,51756.36,IDR,ACTIVE,2026-04-30 11:00:00,2026-08-23 00:00:00
W008402,U008402,21900.6,IDR,FROZEN,2024-12-08 18:00:00,2025-08-14 18:00:00
W008403,U008403,125457.52,IDR,ACTIVE,2026-03-24 05:00:00,2026-08-23 00:00:00
W008404,U008404,6769.75,IDR,ACTIVE,2025-10-17 07:00:00,2025-11-26 07:00:00
W008405,U008405,38649.08,IDR,ACTIVE,2025-07-30 01:00:00,2026-04-29 01:00:00
W008406,U008406,29204.5,IDR,ACTIVE,2024-08-11 12:00:00,2024-11-03 12:00:00
W008407,U008407,39491.68,IDR,ACTIVE,2026-04-19 20:00:00,2026-08-23 00:00:00
W008408,U008408,8023.02,IDR,ACTIVE,2024-09-02 10:00:00,2025-04-04 10:00:00
W008409,U008409,122452.49,IDR,ACTIVE,2025-05-19 19:00:00,2026-03-25 19:00:00
W008410,U008410,52950.56,IDR,ACTIVE,2026-07-27 19:00:00,2026-08-23 00:00:00
W008411,U008411,60723.12,IDR,ACTIVE,2024-11-13 13:00:00,2025-11-03 13:00:00
W008412,U008412,115086.28,IDR,ACTIVE,2026-05-13 09:00:00,2026-07-11 09:00:00
W008413,U008413,106459.1,IDR,ACTIVE,2025-12-12 13:00:00,2026-08-23 00:00:00
W008414,U008414,98574.68,IDR,ACTIVE,2024-12-05 00:00:00,2025-10-13 00:00:00
W008415,U008415,61720.95,IDR,ACTIVE,2025-08-02 12:00:00,2026-02-24 12:00:00
W008416,U008416,181929.78,IDR,ACTIVE,2024-05-26 02:00:00,2025-07-19 02:00:00
W008417,U008417,28341.04,IDR,ACTIVE,2025-07-19 17:00:00,2025-10-22 17:00:00
W008418,U008418,52533.92,IDR,ACTIVE,2024-07-19 18:00:00,2024-09-23 18:00:00
W008419,U008419,40459.08,IDR,ACTIVE,2025-11-08 22:00:00,2025-11-16 22:00:00
W008420,U008420,42490.47,IDR,ACTIVE,2024-12-13 10:00:00,2025-08-27 10:00:00
W008421,U008421,25204.79,IDR,ACTIVE,2025-10-11 09:00:00,2026-01-31 09:00:00
W008422,U008422,143326.27,IDR,ACTIVE,2026-06-02 17:00:00,2026-08-23 00:00:00
W008423,U008423,109700.91,IDR,ACTIVE,2024-08-09 00:00:00,2025-06-04 00:00:00
W008424,U008424,51102.25,IDR,ACTIVE,2024-12-26 10:00:00,2025-04-19 10:00:00
W008425,U008425,92600.62,IDR,ACTIVE,2025-04-27 22:00:00,2025-11-06 22:00:00
W008426,U008426,153125.0,IDR,ACTIVE,2024-08-25 03:00:00,2025-12-28 03:00:00
W008427,U008427,291196.67,IDR,ACTIVE,2026-05-30 18:00:00,2026-08-23 00:00:00
W008428,U008428,17002.73,IDR,ACTIVE,2025-11-17 16:00:00,2026-08-23 00:00:00
W008429,U008429,54439.77,IDR,ACTIVE,2025-10-08 13:00:00,2026-07-31 13:00:00
W008430,U008430,206546.99,IDR,FROZEN,2025-06-07 16:00:00,2026-05-24 16:00:00
W008431,U008431,539736.88,IDR,ACTIVE,2026-05-15 03:00:00,2026-08-23 00:00:00
W008432,U008432,84402.76,IDR,ACTIVE,2025-03-21 10:00:00,2026-02-15 10:00:00
W008433,U008433,138977.71,IDR,ACTIVE,2025-07-26 17:00:00,2026-03-04 17:00:00
W008434,U008434,4823.09,IDR,ACTIVE,2024-03-31 08:00:00,2025-07-05 08:00:00
W008435,U008435,89027.95,IDR,ACTIVE,2024-02-19 21:00:00,2024-07-08 21:00:00
W008436,U008436,49332.67,IDR,ACTIVE,2024-01-27 12:00:00,2025-05-20 12:00:00
W008437,U008437,124807.67,IDR,ACTIVE,2024-11-13 21:00:00,2025-10-29 21:00:00
W008438,U008438,313339.4,IDR,ACTIVE,2025-06-29 05:00:00,2025-07-13 05:00:00
W008439,U008439,61083.88,IDR,ACTIVE,2024-11-15 18:00:00,2026-02-14 18:00:00
W008440,U008440,58182.76,IDR,ACTIVE,2024-11-15 21:00:00,2025-02-01 21:00:00
W008441,U008441,34962.97,IDR,ACTIVE,2026-05-27 10:00:00,2026-08-23 00:00:00
W008442,U008442,6990.43,IDR,ACTIVE,2025-08-31 01:00:00,2025-09-05 01:00:00
W008443,U008443,37668.03,IDR,ACTIVE,2024-01-17 11:00:00,2024-10-16 11:00:00
W008444,U008444,15958.21,IDR,ACTIVE,2024-02-05 21:00:00,2025-01-29 21:00:00
W008445,U008445,17492.44,IDR,ACTIVE,2024-08-29 17:00:00,2025-09-30 17:00:00
W008446,U008446,90605.2,IDR,ACTIVE,2025-11-26 11:00:00,2026-06-21 11:00:00
W008447,U008447,19782.93,IDR,ACTIVE,2026-03-11 07:00:00,2026-07-19 07:00:00
W008448,U008448,66436.74,IDR,ACTIVE,2026-01-24 09:00:00,2026-08-23 00:00:00
W008449,U008449,461826.64,IDR,ACTIVE,2026-08-15 23:00:00,2026-08-23 00:00:00
W008450,U008450,42294.5,IDR,ACTIVE,2024-11-03 16:00:00,2025-07-26 16:00:00
W008451,U008451,17574.57,IDR,ACTIVE,2025-03-31 07:00:00,2025-08-26 07:00:00
W008452,U008452,334363.68,IDR,ACTIVE,2025-06-29 17:00:00,2025-10-29 17:00:00
W008453,U008453,24408.99,IDR,ACTIVE,2025-02-26 19:00:00,2026-04-28 19:00:00
W008454,U008454,39113.78,IDR,ACTIVE,2025-04-11 14:00:00,2026-04-17 14:00:00
W008455,U008455,169334.67,IDR,ACTIVE,2024-07-22 14:00:00,2025-09-27 14:00:00
W008456,U008456,21236.73,IDR,ACTIVE,2025-08-28 16:00:00,2026-08-23 00:00:00
W008457,U008457,36033.72,IDR,ACTIVE,2026-05-09 09:00:00,2026-06-02 09:00:00
W008458,U008458,20196.97,IDR,ACTIVE,2025-04-16 18:00:00,2026-06-17 18:00:00
W008459,U008459,166654.96,IDR,ACTIVE,2024-05-22 20:00:00,2025-07-10 20:00:00
W008460,U008460,19460.02,IDR,ACTIVE,2025-02-14 04:00:00,2026-06-10 04:00:00
W008461,U008461,103539.27,IDR,ACTIVE,2025-09-20 02:00:00,2026-08-23 00:00:00
W008462,U008462,55236.74,IDR,CLOSED,2024-11-30 02:00:00,2025-06-15 02:00:00
W008463,U008463,34179.29,IDR,ACTIVE,2024-09-04 15:00:00,2024-10-18 15:00:00
W008464,U008464,54023.18,IDR,ACTIVE,2024-08-21 14:00:00,2025-07-27 14:00:00
W008465,U008465,39649.89,IDR,ACTIVE,2026-06-05 03:00:00,2026-06-08 03:00:00
W008466,U008466,28233.27,IDR,ACTIVE,2026-08-02 09:00:00,2026-08-23 00:00:00
W008467,U008467,10218.13,IDR,ACTIVE,2025-04-08 01:00:00,2026-08-14 01:00:00
W008468,U008468,20844.86,IDR,ACTIVE,2026-04-01 07:00:00,2026-08-23 00:00:00
W008469,U008469,74040.1,IDR,ACTIVE,2024-10-16 15:00:00,2025-03-24 15:00:00
W008470,U008470,45133.84,IDR,ACTIVE,2025-08-28 14:00:00,2026-08-23 00:00:00
W008471,U008471,101410.16,IDR,ACTIVE,2026-03-21 03:00:00,2026-08-23 00:00:00
W008472,U008472,66224.7,IDR,ACTIVE,2025-05-29 19:00:00,2025-07-01 19:00:00
W008473,U008473,5121.78,IDR,ACTIVE,2025-03-29 08:00:00,2026-02-19 08:00:00
W008474,U008474,90568.27,IDR,ACTIVE,2025-04-12 00:00:00,2025-04-21 00:00:00
W008475,U008475,18130.89,IDR,ACTIVE,2025-09-17 00:00:00,2026-08-23 00:00:00
W008476,U008476,60043.42,IDR,ACTIVE,2025-12-14 02:00:00,2026-04-09 02:00:00
W008477,U008477,12818.47,IDR,ACTIVE,2024-10-16 01:00:00,2025-12-16 01:00:00
W008478,U008478,158811.45,IDR,ACTIVE,2024-03-11 20:00:00,2024-06-05 20:00:00
W008479,U008479,128009.08,IDR,ACTIVE,2025-07-01 03:00:00,2025-11-19 03:00:00
W008480,U008480,47290.99,IDR,ACTIVE,2024-03-11 18:00:00,2024-03-20 18:00:00
W008481,U008481,122704.04,IDR,ACTIVE,2025-05-03 00:00:00,2025-06-12 00:00:00
W008482,U008482,22197.4,IDR,ACTIVE,2025-08-02 23:00:00,2026-08-23 00:00:00
W008483,U008483,31793.05,IDR,ACTIVE,2024-01-02 20:00:00,2024-10-20 20:00:00
W008484,U008484,153829.49,IDR,ACTIVE,2024-02-10 03:00:00,2024-08-09 03:00:00
W008485,U008485,3687.53,IDR,ACTIVE,2026-03-18 20:00:00,2026-08-23 00:00:00
W008486,U008486,49067.43,IDR,ACTIVE,2024-04-18 02:00:00,2025-02-09 02:00:00
W008487,U008487,83812.59,IDR,ACTIVE,2024-05-23 14:00:00,2025-06-20 14:00:00
W008488,U008488,37163.79,IDR,ACTIVE,2024-03-27 04:00:00,2024-08-10 04:00:00
W008489,U008489,206250.91,IDR,ACTIVE,2025-04-04 07:00:00,2026-02-28 07:00:00
W008490,U008490,282117.47,IDR,ACTIVE,2025-08-04 22:00:00,2026-03-07 22:00:00
W008491,U008491,90282.17,IDR,ACTIVE,2026-06-14 10:00:00,2026-08-23 00:00:00
W008492,U008492,18265.69,IDR,ACTIVE,2024-12-11 16:00:00,2025-12-20 16:00:00
W008493,U008493,125192.37,IDR,ACTIVE,2025-11-13 09:00:00,2026-06-19 09:00:00
W008494,U008494,433738.17,IDR,ACTIVE,2026-02-06 18:00:00,2026-08-23 00:00:00
W008495,U008495,63022.27,IDR,ACTIVE,2026-04-13 11:00:00,2026-08-23 00:00:00
W008496,U008496,51503.84,IDR,ACTIVE,2026-08-08 20:00:00,2026-08-23 00:00:00
W008497,U008497,23581.87,IDR,ACTIVE,2024-11-14 06:00:00,2025-02-27 06:00:00
W008498,U008498,79397.15,IDR,ACTIVE,2025-07-23 10:00:00,2026-06-05 10:00:00
W008499,U008499,53163.18,IDR,ACTIVE,2026-07-22 09:00:00,2026-08-23 00:00:00
W008500,U008500,6250.69,IDR,ACTIVE,2026-07-07 20:00:00,2026-08-23 00:00:00
W008501,U008501,116960.05,IDR,ACTIVE,2024-04-27 03:00:00,2024-09-23 03:00:00
W008502,U008502,16435.37,IDR,ACTIVE,2026-06-16 14:00:00,2026-08-23 00:00:00
W008503,U008503,539360.53,IDR,ACTIVE,2024-03-08 03:00:00,2025-01-10 03:00:00
W008504,U008504,67268.81,IDR,ACTIVE,2024-11-27 22:00:00,2025-11-06 22:00:00
W008505,U008505,47480.84,IDR,ACTIVE,2026-02-11 00:00:00,2026-08-23 00:00:00
W008506,U008506,64209.51,IDR,ACTIVE,2024-08-30 07:00:00,2024-12-22 07:00:00
W008507,U008507,60266.81,IDR,ACTIVE,2026-04-22 04:00:00,2026-08-23 00:00:00
W008508,U008508,39747.65,IDR,ACTIVE,2024-06-16 12:00:00,2024-12-10 12:00:00
W008509,U008509,11766.34,IDR,ACTIVE,2025-10-06 03:00:00,2026-07-23 03:00:00
W008510,U008510,211636.58,IDR,ACTIVE,2024-12-23 17:00:00,2025-11-13 17:00:00
W008511,U008511,63307.12,IDR,ACTIVE,2026-07-10 12:00:00,2026-08-23 00:00:00
W008512,U008512,168522.76,IDR,ACTIVE,2026-01-31 04:00:00,2026-08-12 04:00:00
W008513,U008513,13192.07,IDR,ACTIVE,2024-06-21 13:00:00,2025-06-05 13:00:00
W008514,U008514,27140.24,IDR,ACTIVE,2026-04-24 18:00:00,2026-06-23 18:00:00
W008515,U008515,36643.23,IDR,ACTIVE,2026-08-13 23:00:00,2026-08-23 00:00:00
W008516,U008516,18716.92,IDR,ACTIVE,2024-04-04 18:00:00,2025-06-24 18:00:00
W008517,U008517,116720.34,IDR,ACTIVE,2026-06-25 23:00:00,2026-08-23 00:00:00
W008518,U008518,45645.52,IDR,ACTIVE,2024-08-23 14:00:00,2025-08-03 14:00:00
W008519,U008519,77229.31,IDR,ACTIVE,2025-06-13 21:00:00,2026-08-16 21:00:00
W008520,U008520,31249.76,IDR,ACTIVE,2026-02-25 20:00:00,2026-08-23 00:00:00
W008521,U008521,176832.25,IDR,ACTIVE,2026-06-26 12:00:00,2026-08-23 00:00:00
W008522,U008522,132470.59,IDR,ACTIVE,2026-06-06 09:00:00,2026-08-23 00:00:00
W008523,U008523,112792.06,IDR,ACTIVE,2024-03-18 23:00:00,2024-10-21 23:00:00
W008524,U008524,67121.87,IDR,ACTIVE,2024-02-18 19:00:00,2024-10-05 19:00:00
W008525,U008525,211792.88,IDR,ACTIVE,2024-04-12 21:00:00,2025-08-13 21:00:00
W008526,U008526,134244.65,IDR,ACTIVE,2024-07-10 19:00:00,2025-10-18 19:00:00
W008527,U008527,54775.56,IDR,ACTIVE,2025-09-25 15:00:00,2026-05-05 15:00:00
W008528,U008528,34272.81,IDR,ACTIVE,2024-04-28 06:00:00,2025-04-17 06:00:00
W008529,U008529,45435.74,IDR,ACTIVE,2026-05-09 20:00:00,2026-08-23 00:00:00
W008530,U008530,94753.49,IDR,ACTIVE,2025-10-21 01:00:00,2026-08-23 00:00:00
W008531,U008531,13102.89,IDR,ACTIVE,2025-03-12 10:00:00,2025-03-29 10:00:00
W008532,U008532,26045.45,IDR,ACTIVE,2024-01-20 13:00:00,2024-10-14 13:00:00
W008533,U008533,208089.82,IDR,ACTIVE,2024-02-23 06:00:00,2025-01-23 06:00:00
W008534,U008534,158641.05,IDR,FROZEN,2025-06-14 07:00:00,2026-07-18 07:00:00
W008535,U008535,45787.67,IDR,ACTIVE,2026-05-17 07:00:00,2026-08-23 00:00:00
W008536,U008536,1201082.88,IDR,ACTIVE,2024-03-04 18:00:00,2024-07-04 18:00:00
W008537,U008537,126269.53,IDR,ACTIVE,2026-08-04 14:00:00,2026-08-23 00:00:00
W008538,U008538,63950.4,IDR,ACTIVE,2025-04-19 22:00:00,2025-06-05 22:00:00
W008539,U008539,161925.78,IDR,ACTIVE,2025-07-13 23:00:00,2025-10-10 23:00:00
W008540,U008540,32927.21,IDR,ACTIVE,2024-10-06 15:00:00,2025-07-20 15:00:00
W008541,U008541,28334.69,IDR,ACTIVE,2025-09-25 12:00:00,2026-08-23 00:00:00
W008542,U008542,52736.91,IDR,ACTIVE,2024-05-13 14:00:00,2024-06-08 14:00:00
W008543,U008543,60895.82,IDR,FROZEN,2024-03-11 07:00:00,2025-02-04 07:00:00
W008544,U008544,28392.46,IDR,FROZEN,2026-02-10 11:00:00,2026-06-23 11:00:00
W008545,U008545,243375.95,IDR,ACTIVE,2025-04-01 00:00:00,2026-04-16 00:00:00
W008546,U008546,1135691.92,IDR,CLOSED,2024-01-25 11:00:00,2024-04-13 11:00:00
W008547,U008547,41802.9,IDR,ACTIVE,2026-08-03 14:00:00,2026-08-23 00:00:00
W008548,U008548,10697.57,IDR,ACTIVE,2024-05-11 04:00:00,2024-06-14 04:00:00
W008549,U008549,67297.41,IDR,ACTIVE,2026-04-19 06:00:00,2026-04-20 06:00:00
W008550,U008550,48755.37,IDR,ACTIVE,2024-10-23 10:00:00,2025-07-13 10:00:00
W008551,U008551,142254.78,IDR,ACTIVE,2025-09-14 21:00:00,2026-06-27 21:00:00
W008552,U008552,33299.77,IDR,ACTIVE,2024-07-15 05:00:00,2025-08-28 05:00:00
W008553,U008553,117920.57,IDR,ACTIVE,2024-09-03 16:00:00,2025-05-29 16:00:00
W008554,U008554,78042.31,IDR,ACTIVE,2025-04-03 05:00:00,2026-04-03 05:00:00
W008555,U008555,173129.53,IDR,ACTIVE,2025-07-21 05:00:00,2026-05-18 05:00:00
W008556,U008556,66689.87,IDR,ACTIVE,2024-08-19 11:00:00,2025-02-05 11:00:00
W008557,U008557,27075.47,IDR,ACTIVE,2024-10-06 12:00:00,2025-08-18 12:00:00
W008558,U008558,82228.61,IDR,ACTIVE,2024-08-23 01:00:00,2025-05-12 01:00:00
W008559,U008559,20866.38,IDR,ACTIVE,2024-01-04 17:00:00,2024-04-23 17:00:00
W008560,U008560,7641.27,IDR,ACTIVE,2025-04-25 21:00:00,2025-05-11 21:00:00
W008561,U008561,29081.02,IDR,ACTIVE,2025-12-05 19:00:00,2026-08-23 00:00:00
W008562,U008562,186192.87,IDR,ACTIVE,2024-03-30 23:00:00,2024-05-04 23:00:00
W008563,U008563,382479.72,IDR,ACTIVE,2024-12-21 21:00:00,2025-10-24 21:00:00
W008564,U008564,12926.03,IDR,ACTIVE,2024-10-21 00:00:00,2025-05-22 00:00:00
W008565,U008565,152481.97,IDR,ACTIVE,2025-02-26 06:00:00,2026-02-11 06:00:00
W008566,U008566,308393.59,IDR,ACTIVE,2026-08-11 20:00:00,2026-08-23 00:00:00
W008567,U008567,20327.86,IDR,ACTIVE,2024-08-21 23:00:00,2025-01-12 23:00:00
W008568,U008568,246408.34,IDR,ACTIVE,2024-07-10 09:00:00,2024-12-07 09:00:00
W008569,U008569,16790.13,IDR,ACTIVE,2024-08-18 02:00:00,2025-06-02 02:00:00
W008570,U008570,53001.19,IDR,ACTIVE,2024-12-18 09:00:00,2026-03-20 09:00:00
W008571,U008571,87989.34,IDR,ACTIVE,2024-04-27 00:00:00,2025-03-19 00:00:00
W008572,U008572,21872.14,IDR,ACTIVE,2025-12-26 09:00:00,2026-08-23 00:00:00
W008573,U008573,229127.83,IDR,ACTIVE,2024-08-20 12:00:00,2025-04-26 12:00:00
W008574,U008574,58523.65,IDR,ACTIVE,2024-08-16 03:00:00,2025-08-11 03:00:00
W008575,U008575,137379.88,IDR,ACTIVE,2026-02-04 05:00:00,2026-07-04 05:00:00
W008576,U008576,23074.31,IDR,ACTIVE,2024-01-27 16:00:00,2024-12-15 16:00:00
W008577,U008577,411940.34,IDR,ACTIVE,2025-08-18 18:00:00,2026-02-27 18:00:00
W008578,U008578,99527.87,IDR,ACTIVE,2025-06-18 08:00:00,2025-09-29 08:00:00
W008579,U008579,95160.07,IDR,ACTIVE,2026-08-16 11:00:00,2026-08-23 00:00:00
W008580,U008580,86356.19,IDR,ACTIVE,2026-01-07 01:00:00,2026-08-23 00:00:00
W008581,U008581,96682.48,IDR,ACTIVE,2025-04-13 08:00:00,2025-06-05 08:00:00
W008582,U008582,123396.76,IDR,ACTIVE,2024-08-20 04:00:00,2025-07-09 04:00:00
W008583,U008583,41931.29,IDR,ACTIVE,2024-10-17 22:00:00,2025-11-16 22:00:00
W008584,U008584,15950.05,IDR,ACTIVE,2024-07-01 14:00:00,2024-09-30 14:00:00
W008585,U008585,16617.57,IDR,ACTIVE,2025-01-23 00:00:00,2025-10-08 00:00:00
W008586,U008586,63611.39,IDR,ACTIVE,2024-12-25 12:00:00,2025-03-18 12:00:00
W008587,U008587,319967.87,IDR,ACTIVE,2026-01-04 21:00:00,2026-08-23 00:00:00
W008588,U008588,52601.31,IDR,ACTIVE,2025-11-16 02:00:00,2026-08-23 00:00:00
W008589,U008589,197480.36,IDR,CLOSED,2025-08-14 07:00:00,2025-10-26 07:00:00
W008590,U008590,54943.49,IDR,ACTIVE,2026-04-06 11:00:00,2026-08-23 00:00:00
W008591,U008591,276324.35,IDR,ACTIVE,2026-02-17 13:00:00,2026-08-23 00:00:00
W008592,U008592,94177.97,IDR,ACTIVE,2024-03-27 02:00:00,2025-03-08 02:00:00
