transaction_id,wallet_id,user_id,merchant_id,counterparty_user_id,transaction_type_id,payment_method_id,transaction_status_id,amount,transaction_timestamp,channel,reference_number,created_at
TX089827,W004445,U004445,M000138,,1,3,1,7908012.17,2026-04-11 08:55:05,MOBILE_APP,REF-FAB8B8FEA7A84929,2026-04-11 08:55:05
TX089828,W003016,U003016,M000273,,5,1,1,935113.33,2026-08-18 11:56:02,BANK,REF-E7880885927C428F,2026-08-18 11:56:02
TX089829,W004487,U004487,,,3,5,1,1000000.0,2026-06-30 11:44:28,MOBILE_APP,REF-A4DCAB4018C04559,2026-06-30 11:44:28
TX089830,W004315,U004315,M000664,,1,2,1,286290.57,2026-08-20 19:57:16,QRIS,REF-03EB799611E846D5,2026-08-20 19:57:16
TX089831,W005857,U005857,,,4,6,1,1000000.0,2026-07-16 17:15:05,ATM,REF-0910466D05504834,2026-07-16 17:15:05
TX089832,W000623,U000623,M000281,,6,1,1,1019060.49,2025-02-13 11:41:01,QRIS,REF-463D02EA15094BE2,2025-02-13 11:41:01
TX089833,W009621,U009621,,U000372,2,1,4,302310.62,2026-01-08 14:50:39,ATM,REF-843C506237434C65,2026-01-08 14:50:39
TX089834,W005862,U005862,,U003541,2,1,1,524444.1,2026-05-12 18:25:10,MOBILE_APP,REF-303C455D1F244691,2026-05-12 18:25:10
TX089835,W006661,U006661,,U008680,2,1,1,99361.71,2025-07-15 21:28:53,BANK,REF-93B187838A774A13,2025-07-15 21:28:53
TX089836,W002592,U002592,,,4,6,5,200000.0,2025-11-10 19:43:08,BANK,REF-43934764D19F47D0,2025-11-10 19:43:08
TX089837,W007633,U007633,,U004788,2,1,3,483390.72,2026-04-15 07:11:40,ATM,REF-64B985D737854504,2026-04-15 07:11:40
TX089838,W007277,U007277,,,3,6,1,2000000.0,2026-03-24 20:53:22,BANK,REF-23D88F009DD94408,2026-03-24 20:53:22
TX089839,W003262,U003262,,U003840,2,1,1,831849.97,2026-05-22 02:29:41,QRIS,REF-54C203AEFAF148B4,2026-05-22 02:29:41
TX089840,W007130,U007130,M000216,,1,6,1,1255464.93,2025-05-02 16:34:53,WEB,REF-1D3DDE03BFDE4A91,2025-05-02 16:34:53
TX089841,W008727,U008727,M000033,,1,2,1,689266.62,2026-04-30 08:28:15,QRIS,REF-D00EADDBD7D54EB6,2026-04-30 08:28:15
TX089842,W002831,U002831,M000772,,1,1,1,541855.64,2026-04-09 21:42:25,QRIS,REF-C7DA62DF5D244A1D,2026-04-09 21:42:25
TX089843,W006356,U006356,M000450,,1,3,1,356648.88,2026-04-02 22:50:37,QRIS,REF-58D8529263DA4E9E,2026-04-02 22:50:37
TX089844,W009582,U009582,M000931,,1,2,1,865437.02,2025-01-30 10:06:56,QRIS,REF-05920FAB21A043AE,2025-01-30 10:06:56
TX089845,W008476,U008476,M000970,,1,2,1,1395056.36,2026-07-28 15:04:22,QRIS,REF-40D7B4C7C4234B75,2026-07-28 15:04:22
TX089846,W000144,U000144,,,4,6,2,2000000.0,2025-02-28 08:23:56,BANK,REF-DC44B8BCB2A24FB6,2025-02-28 08:23:56
TX089847,W003590,U003590,M000842,,1,1,1,446550.09,2026-08-08 15:05:15,QRIS,REF-3D7BABB72E2648F5,2026-08-08 15:05:15
TX089848,W007399,U007399,M000315,,1,2,1,440592.59,2026-08-12 09:53:27,QRIS,REF-B94D9E8C576248FB,2026-08-12 09:53:27
TX089849,W009919,U009919,,,3,5,1,50000.0,2026-07-15 17:09:45,MOBILE_APP,REF-E2574A52A33A4816,2026-07-15 17:09:45
TX089850,W008934,U008934,,,4,6,1,200000.0,2025-12-29 17:35:20,MOBILE_APP,REF-4F9D8F04BC474FEC,2025-12-29 17:35:20
TX089851,W001902,U001902,M000879,,1,6,1,250000.0,2026-02-13 18:44:07,QRIS,REF-6AAF5D64DC7749FB,2026-02-13 18:44:07
TX089852,W005563,U005563,,U004228,2,1,1,420372.33,2026-08-11 20:33:46,MOBILE_APP,REF-3B544E10E9C74918,2026-08-11 20:33:46
TX089853,W004883,U004883,M000488,,1,6,1,6958012.71,2026-06-11 03:56:04,QRIS,REF-0B96D7D091DF48A1,2026-06-11 03:56:04
TX089854,W000828,U000828,,,3,6,1,100000.0,2025-07-06 23:48:09,MOBILE_APP,REF-FE21CD48CE034A94,2025-07-06 23:48:09
TX089855,W004391,U004391,M000912,,1,1,3,283414.97,2026-05-07 20:52:35,QRIS,REF-45D2222882D4405E,2026-05-07 20:52:35
TX089856,W001853,U001853,,U004995,2,1,1,92509.8,2025-07-29 22:21:00,WEB,REF-40C540B99F5A44B3,2025-07-29 22:21:00
TX089857,W001398,U001398,,,4,6,1,2000000.0,2026-05-11 19:57:01,BANK,REF-051676E32FA04D21,2026-05-11 19:57:01
TX089858,W009689,U009689,M000905,,1,6,1,750000.0,2026-01-19 06:37:33,QRIS,REF-D9A2AF8AC7594C96,2026-01-19 06:37:33
TX089859,W003283,U003283,M000155,,1,4,1,943773.13,2025-03-26 00:53:02,QRIS,REF-AC172C2E472E4992,2025-03-26 00:53:02
TX089860,W002898,U002898,M000681,,1,4,1,14494339.7,2026-06-14 09:17:54,QRIS,REF-EE6669B63D0A417A,2026-06-14 09:17:54
TX089861,W006607,U006607,M000305,,1,5,1,48149.28,2026-04-30 20:21:58,QRIS,REF-DE0751D77C144385,2026-04-30 20:21:58
TX089862,W008962,U008962,,U001677,2,1,1,593875.71,2025-09-19 17:58:57,MOBILE_APP,REF-CEFE365FE3A3432E,2025-09-19 17:58:57
TX089863,W000764,U000764,,,3,3,1,2000000.0,2026-03-27 19:52:29,WEB,REF-CD4C89ED22404ED3,2026-03-27 19:52:29
TX089864,W006011,U006011,,U000116,2,1,1,491885.02,2024-12-05 20:25:46,WEB,REF-B16CE51F4B944C7E,2024-12-05 20:25:46
TX089865,W001660,U001660,M000904,,1,2,1,165101.37,2026-08-21 11:32:44,MOBILE_APP,REF-B409F540BF4B44A0,2026-08-21 11:32:44
TX089866,W009955,U009955,,,3,3,1,5000000.0,2026-08-01 09:12:18,BANK,REF-6833903E6C464668,2026-08-01 09:12:18
TX089867,W003037,U003037,,U003283,2,1,1,322896.87,2026-03-11 11:48:57,QRIS,REF-926CFD98F4C24E2B,2026-03-11 11:48:57
TX089868,W001039,U001039,,,3,6,1,5000000.0,2025-07-18 19:45:31,BANK,REF-615508AE2E2B4800,2025-07-18 19:45:31
TX089869,W003162,U003162,,,4,6,1,100000.0,2025-03-07 23:26:41,ATM,REF-4A164E0F4C524AC9,2025-03-07 23:26:41
TX089870,W002345,U002345,M000651,,1,2,1,556030.85,2025-05-09 22:48:39,QRIS,REF-22EA5123D1384D1D,2025-05-09 22:48:39
TX089871,W001401,U001401,M000765,,1,3,1,1837683.7,2025-04-07 11:00:38,QRIS,REF-39D812C66E3545CF,2025-04-07 11:00:38
TX089872,W003758,U003758,M000478,,1,6,1,442161.75,2024-09-22 09:44:25,WEB,REF-FB55D1E9B7FE460D,2024-09-22 09:44:25
TX089873,W007590,U007590,M000897,,1,2,1,372279.34,2026-08-17 20:34:40,MOBILE_APP,REF-E8D376A5759E4E6F,2026-08-17 20:34:40
TX089874,W000479,U000479,,U004566,2,1,1,370995.96,2025-10-04 08:29:28,MOBILE_APP,REF-D43FF9CDD2B44DAC,2025-10-04 08:29:28
TX089875,W007815,U007815,M000288,,1,2,1,3270888.67,2026-07-09 15:32:51,MOBILE_APP,REF-D849029B3734406B,2026-07-09 15:32:51
TX089876,W005063,U005063,M000266,,1,1,1,550585.91,2025-11-10 12:12:16,QRIS,REF-C6FFA39A42744E68,2025-11-10 12:12:16
TX089877,W000477,U000477,M000252,,1,6,1,819229.74,2026-06-26 13:23:10,QRIS,REF-41B09634BFE742E6,2026-06-26 13:23:10
TX089878,W008079,U008079,M000874,,6,1,1,1846248.87,2025-07-06 13:50:02,ATM,REF-C58C2DD12D664917,2025-07-06 13:50:02
TX089879,W002194,U002194,,U004328,2,1,1,754422.05,2025-11-26 18:17:43,QRIS,REF-1CB1FD68E88F487E,2025-11-26 18:17:43
TX089880,W007341,U007341,,U004916,2,1,1,304803.94,2025-03-03 22:14:20,ATM,REF-B798BFF71C5B476A,2025-03-03 22:14:20
TX089881,W006030,U006030,,,4,6,4,100000.0,2025-12-09 12:12:05,BANK,REF-3B16758A931845A0,2025-12-09 12:12:05
TX089882,W003380,U003380,M000946,,1,1,1,253697.66,2025-11-09 20:24:32,MOBILE_APP,REF-EA74EC7FFDD445CB,2025-11-09 20:24:32
TX089883,W000636,U000636,,,3,4,1,2000000.0,2026-01-08 10:41:27,WEB,REF-1ED3091342674DF8,2026-01-08 10:41:27
TX089884,W009483,U009483,M000540,,1,6,1,128530.28,2026-03-08 22:31:45,QRIS,REF-5B4ACC87C26340BD,2026-03-08 22:31:45
TX089885,W000505,U000505,M000234,,6,1,2,1626882.94,2026-08-17 06:56:48,MOBILE_APP,REF-4734AB2EC4964E69,2026-08-17 06:56:48
TX089886,W006948,U006948,M000195,,1,4,1,446003.1,2026-06-22 10:17:01,WEB,REF-5089662E4DE4475E,2026-06-22 10:17:01
TX089887,W009711,U009711,M000972,,1,3,1,15000000.0,2026-06-16 09:39:00,QRIS,REF-87E6CC131A6D420C,2026-06-16 09:39:00
TX089888,W008652,U008652,M000911,,1,5,1,127083.05,2026-08-18 21:06:48,MOBILE_APP,REF-3878ED3F24664E9D,2026-08-18 21:06:48
TX089889,W009054,U009054,,,4,6,1,2000000.0,2024-12-23 22:09:31,BANK,REF-8CCD36DB40FD4C6F,2024-12-23 22:09:31
TX089890,W000985,U000985,M000337,,1,1,1,7341759.6,2026-01-28 06:42:26,MOBILE_APP,REF-2FE8B242F81540CB,2026-01-28 06:42:26
TX089891,W003702,U003702,M000078,,1,4,2,108250.24,2025-07-05 19:07:54,QRIS,REF-4B738E49F3054A0F,2025-07-05 19:07:54
TX089892,W005391,U005391,,U001803,2,1,2,1701824.11,2026-01-10 19:29:40,MOBILE_APP,REF-D8100D79692943F7,2026-01-10 19:29:40
TX089893,W003303,U003303,M000640,,1,3,1,222423.46,2025-09-28 13:39:42,QRIS,REF-2660229E2AAF40BA,2025-09-28 13:39:42
TX089894,W001243,U001243,M000972,,1,6,1,3697582.13,2025-04-25 23:22:45,QRIS,REF-BD6B6222E89940B3,2025-04-25 23:22:45
TX089895,W006275,U006275,,,4,6,1,100000.0,2025-02-27 16:09:13,BANK,REF-269B1D262C504C6B,2025-02-27 16:09:13
TX089896,W007611,U007611,M000340,,1,6,1,3649787.56,2026-05-14 15:59:25,QRIS,REF-1C5913C115AF4D90,2026-05-14 15:59:25
TX089897,W002129,U002129,,U004315,2,1,1,74540.25,2026-08-15 19:33:26,BANK,REF-366A39126C214FFE,2026-08-15 19:33:26
TX089898,W009544,U009544,,,3,5,1,2000000.0,2026-06-13 22:58:42,MOBILE_APP,REF-83DAFD4460FB4DF3,2026-06-13 22:58:42
TX089899,W007906,U007906,M000974,,1,3,1,168471.71,2026-05-23 20:28:25,QRIS,REF-A65AA6AC27154010,2026-05-23 20:28:25
TX089900,W000497,U000497,,,4,6,1,50000.0,2026-06-28 08:31:15,ATM,REF-1215E48A5E0D4748,2026-06-28 08:31:15
TX089901,W003660,U003660,M000678,,1,6,1,1551875.77,2025-06-09 13:26:37,MOBILE_APP,REF-C04C614EDAFB4F09,2025-06-09 13:26:37
TX089902,W001826,U001826,M000781,,1,4,1,1747335.05,2026-06-04 11:08:36,MOBILE_APP,REF-B64B918ED040468F,2026-06-04 11:08:36
TX089903,W005382,U005382,,U009230,2,1,1,373532.7,2025-09-06 17:11:09,WEB,REF-C273139E26B947E5,2025-09-06 17:11:09
TX089904,W009725,U009725,M000930,,1,4,1,343828.66,2025-03-26 23:30:01,WEB,REF-E26DC76676064F92,2025-03-26 23:30:01
TX089905,W006619,U006619,M000730,,6,6,1,1913997.05,2025-05-28 14:43:31,MOBILE_APP,REF-C2BAAE02F8AF408C,2025-05-28 14:43:31
TX089906,W004255,U004255,M000611,,1,1,1,9824753.25,2026-08-11 12:44:56,MOBILE_APP,REF-806F89DD1BA14CC7,2026-08-11 12:44:56
TX089907,W006831,U006831,M000006,,1,6,1,360627.69,2025-11-21 11:00:51,MOBILE_APP,REF-CFB389D6D1844936,2025-11-21 11:00:51
TX089908,W009749,U009749,,U000966,2,1,1,187959.87,2026-05-27 19:55:08,BANK,REF-779BCA5B288B423B,2026-05-27 19:55:08
TX089909,W002009,U002009,,,3,3,1,2000000.0,2026-01-30 12:28:49,MOBILE_APP,REF-13D7F72BBFFC4A97,2026-01-30 12:28:49
TX089910,W007506,U007506,,,3,6,1,100000.0,2025-09-25 13:05:39,MOBILE_APP,REF-2BB72A5C42B94EDA,2025-09-25 13:05:39
TX089911,W000526,U000526,M000726,,1,1,1,87667.46,2026-05-04 12:38:36,QRIS,REF-E93E0F690D38497F,2026-05-04 12:38:36
TX089912,W005879,U005879,M000701,,1,1,2,647292.05,2024-11-08 09:24:11,MOBILE_APP,REF-B912D1868D8D4A89,2024-11-08 09:24:11
TX089913,W008957,U008957,,U005209,2,1,1,238579.14,2026-04-21 16:49:58,MOBILE_APP,REF-2983C1C2E08C4AF5,2026-04-21 16:49:58
TX089914,W000548,U000548,M000346,,1,5,1,5276929.38,2026-03-08 21:52:22,MOBILE_APP,REF-ED2D69847B624D95,2026-03-08 21:52:22
TX089915,W002148,U002148,,U004786,2,1,1,329904.73,2026-04-01 20:13:28,MOBILE_APP,REF-3B0FDB621E904971,2026-04-01 20:13:28
TX089916,W003704,U003704,M000765,,1,6,1,1292911.21,2025-07-18 18:23:13,QRIS,REF-4E3F1CA358A84F04,2025-07-18 18:23:13
TX089917,W008124,U008124,M000784,,1,2,1,2719355.12,2026-02-01 07:28:34,QRIS,REF-6E62349E22854162,2026-02-01 07:28:34
TX089918,W000273,U000273,M000265,,1,2,1,1063396.8,2025-12-25 17:28:15,MOBILE_APP,REF-9EC4C521B72B4586,2025-12-25 17:28:15
TX089919,W000807,U000807,M000823,,1,5,1,1035244.23,2026-03-28 10:32:53,MOBILE_APP,REF-7E90726F353547C8,2026-03-28 10:32:53
TX089920,W005675,U005675,M000279,,6,3,1,468045.48,2026-07-28 14:53:01,MOBILE_APP,REF-D7C7B389CB3A43FA,2026-07-28 14:53:01
TX089921,W007717,U007717,M000979,,6,1,1,422895.43,2025-10-05 19:27:14,ATM,REF-02F19D9DA2A9452E,2025-10-05 19:27:14
TX089922,W005664,U005664,M000670,,1,5,1,299119.37,2026-05-19 19:25:51,QRIS,REF-A5DBFE63C3814F85,2026-05-19 19:25:51
TX089923,W008945,U008945,,U006609,2,1,1,1216935.97,2026-06-13 15:08:59,QRIS,REF-3C38F23A08704A59,2026-06-13 15:08:59
TX089924,W005811,U005811,,,3,6,1,500000.0,2026-07-31 08:31:27,MOBILE_APP,REF-D4E8022B525E4D41,2026-07-31 08:31:27
TX089925,W003785,U003785,M000273,,1,2,1,166895.81,2026-03-02 15:39:38,MOBILE_APP,REF-A16759FFC1194FBE,2026-03-02 15:39:38
TX089926,W005532,U005532,M000814,,1,1,1,325104.55,2026-08-10 13:49:41,QRIS,REF-DCC25682A23B4617,2026-08-10 13:49:41
TX089927,W007164,U007164,M000926,,1,1,1,1123195.53,2026-06-19 16:56:57,QRIS,REF-F25A00C099F74FFE,2026-06-19 16:56:57
TX089928,W004863,U004863,,U004173,2,1,1,161775.08,2024-09-06 19:36:50,MOBILE_APP,REF-1CAD521D448C4577,2024-09-06 19:36:50
TX089929,W003495,U003495,M000280,,1,6,1,179068.09,2026-06-14 11:16:07,MOBILE_APP,REF-B116C7E988164F7C,2026-06-14 11:16:07
TX089930,W006237,U006237,,,3,3,1,20000.0,2025-02-13 21:12:36,BANK,REF-93CA37353CEF45A3,2025-02-13 21:12:36
TX089931,W003574,U003574,M000484,,1,6,1,416700.79,2026-08-22 11:58:47,QRIS,REF-79AA0CB821024D53,2026-08-22 11:58:47
TX089932,W006219,U006219,,U003540,2,1,1,150470.42,2026-04-04 06:23:04,ATM,REF-DF012DEEBC2046B5,2026-04-04 06:23:04
TX089933,W004202,U004202,,,3,4,1,2000000.0,2026-05-07 18:43:06,MOBILE_APP,REF-38FF534997BD4148,2026-05-07 18:43:06
TX089934,W007072,U007072,,U007343,2,1,1,392051.24,2026-08-14 09:17:06,BANK,REF-425E95E99DA94A5C,2026-08-14 09:17:06
TX089935,W004224,U004224,M000696,,1,6,1,2001190.99,2025-11-10 14:16:46,MOBILE_APP,REF-A19330BE72FB48FB,2025-11-10 14:16:46
TX089936,W002682,U002682,,,3,6,1,200000.0,2026-02-12 09:31:40,BANK,REF-C9FE211FA1C04A1F,2026-02-12 09:31:40
TX089937,W007780,U007780,,,3,6,1,5000000.0,2026-04-29 18:46:29,MOBILE_APP,REF-D1DA606296A04CE3,2026-04-29 18:46:29
TX089938,W008479,U008479,M000382,,1,5,1,47567.46,2026-04-19 10:06:22,MOBILE_APP,REF-9B39E234D4314F89,2026-04-19 10:06:22
TX089939,W007265,U007265,M000647,,1,4,1,120020.64,2026-03-27 20:45:22,QRIS,REF-46A057A1B95B43A8,2026-03-27 20:45:22
TX089940,W000255,U000255,,U004019,2,1,3,262854.45,2026-07-26 13:32:22,MOBILE_APP,REF-70100ACBEE1C481A,2026-07-26 13:32:22
TX089941,W001114,U001114,M000404,,6,1,1,1557877.91,2026-08-16 21:52:35,MOBILE_APP,REF-D9F48824496745B7,2026-08-16 21:52:35
TX089942,W000638,U000638,M000176,,5,1,1,514225.62,2026-01-26 22:19:36,MOBILE_APP,REF-B9D57F1DB1024BDC,2026-01-26 22:19:36
TX089943,W005172,U005172,,U003857,2,1,1,100977.99,2026-05-08 22:29:05,ATM,REF-A562132E247B4BB3,2026-05-08 22:29:05
TX089944,W005584,U005584,M000366,,1,6,1,2983360.12,2025-12-12 17:28:52,QRIS,REF-43833A5D63F14562,2025-12-12 17:28:52
TX089945,W000340,U000340,M000626,,1,6,1,2006677.91,2026-01-02 19:19:22,MOBILE_APP,REF-3E176215C0CF4B35,2026-01-02 19:19:22
TX089946,W005837,U005837,,,3,5,1,500000.0,2026-07-26 05:54:49,MOBILE_APP,REF-5966A74A70504E40,2026-07-26 05:54:49
TX089947,W006336,U006336,M000078,,1,4,1,270924.42,2025-07-17 14:01:58,MOBILE_APP,REF-45146AA437BF49DA,2025-07-17 14:01:58
TX089948,W000323,U000323,M000926,,1,2,1,2181808.19,2026-01-26 17:25:54,QRIS,REF-09AFCBD67FF34B92,2026-01-26 17:25:54
TX089949,W004687,U004687,M000938,,1,5,1,1936189.52,2025-01-22 09:54:34,QRIS,REF-54AB1563265A45F4,2025-01-22 09:54:34
TX089950,W004746,U004746,,U009059,2,1,1,931640.17,2026-04-04 19:39:33,MOBILE_APP,REF-83CE65329D1A4F79,2026-04-04 19:39:33
TX089951,W009182,U009182,M000258,,1,6,1,555741.85,2026-08-08 19:33:23,QRIS,REF-3DF3381833CE4F72,2026-08-08 19:33:23
TX089952,W002030,U002030,M000897,,1,4,1,292036.41,2026-07-31 20:10:52,QRIS,REF-C86DEF6F3A7B4CA5,2026-07-31 20:10:52
TX089953,W009891,U009891,,,3,6,1,20000.0,2026-03-03 15:26:35,MOBILE_APP,REF-5004EBB03067496A,2026-03-03 15:26:35
TX089954,W009774,U009774,,,3,3,1,100000.0,2026-07-19 04:40:18,WEB,REF-BA75C90F95264610,2026-07-19 04:40:18
TX089955,W006361,U006361,M000713,,1,1,1,582354.37,2024-10-18 10:02:19,QRIS,REF-4CB43BD9D11B4415,2024-10-18 10:02:19
TX089956,W001001,U001001,,U008371,2,1,1,263848.26,2026-03-23 14:22:58,MOBILE_APP,REF-6130A56005DD48D7,2026-03-23 14:22:58
TX089957,W004309,U004309,,,3,6,1,100000.0,2026-01-24 22:29:54,MOBILE_APP,REF-2D1416FF76EE4615,2026-01-24 22:29:54
TX089958,W001225,U001225,M000094,,1,1,1,5845642.03,2024-11-04 15:55:08,QRIS,REF-2902BE0AF82D4D2A,2024-11-04 15:55:08
TX089959,W006684,U006684,M000279,,1,4,1,250000.0,2025-12-27 20:36:31,QRIS,REF-FF52334FF7664FA6,2025-12-27 20:36:31
TX089960,W004053,U004053,M000579,,6,1,1,956431.69,2025-07-16 21:44:28,WEB,REF-DC4F6CAF44DE402E,2025-07-16 21:44:28
TX089961,W006313,U006313,M000795,,1,3,1,245546.51,2026-05-14 22:57:41,QRIS,REF-ABA52AE60EE14251,2026-05-14 22:57:41
TX089962,W002095,U002095,,U008883,2,1,1,281649.83,2025-10-15 20:33:17,ATM,REF-E94EA1089C774FB0,2025-10-15 20:33:17
TX089963,W001252,U001252,M000632,,1,2,1,1299836.17,2026-07-22 03:35:00,MOBILE_APP,REF-4761520662CC41C2,2026-07-22 03:35:00
TX089964,W009971,U009971,M000803,,1,2,1,4468050.04,2026-05-23 14:30:49,QRIS,REF-E762A147E2BC433E,2026-05-23 14:30:49
TX089965,W003037,U003037,,U000640,2,1,1,698233.89,2025-03-20 08:22:07,QRIS,REF-CEE4683405414286,2025-03-20 08:22:07
TX089966,W001949,U001949,M000478,,1,1,1,509437.16,2026-02-18 12:50:17,WEB,REF-30C0FF7492C84E67,2026-02-18 12:50:17
TX089967,W004578,U004578,,,3,6,1,50000.0,2024-02-19 14:01:50,MOBILE_APP,REF-6F13154F342349BF,2024-02-19 14:01:50
TX089968,W003674,U003674,M000481,,1,4,1,1217342.75,2026-07-07 17:34:45,MOBILE_APP,REF-FBDB991FA0C24A65,2026-07-07 17:34:45
TX089969,W004156,U004156,M000792,,1,1,1,453639.07,2025-12-03 20:16:31,MOBILE_APP,REF-24A57FE7ED724FB1,2025-12-03 20:16:31
TX089970,W000616,U000616,,,3,5,1,20000.0,2025-08-27 09:20:28,BANK,REF-A6BCAC6E6F8F4EF8,2025-08-27 09:20:28
TX089971,W003871,U003871,,,4,6,1,500000.0,2026-06-15 10:08:06,BANK,REF-0DD952F9C3A54939,2026-06-15 10:08:06
TX089972,W004181,U004181,,,3,4,1,50000.0,2025-11-22 15:32:21,BANK,REF-EDD9950653AD4754,2025-11-22 15:32:21
TX089973,W008214,U008214,M000486,,1,1,1,3000000.0,2026-07-24 14:00:20,MOBILE_APP,REF-A19B16BD4E9D4322,2026-07-24 14:00:20
TX089974,W008053,U008053,M000992,,1,6,1,3000000.0,2025-04-04 00:58:44,QRIS,REF-7244CE152C3A4801,2025-04-04 00:58:44
TX089975,W008136,U008136,M000808,,6,1,1,283299.07,2026-07-08 20:11:21,BANK,REF-2EA0387655774D8E,2026-07-08 20:11:21
TX089976,W006470,U006470,M000381,,1,2,1,130592.05,2026-04-25 21:07:43,QRIS,REF-1AA17DA7F56E4F15,2026-04-25 21:07:43
TX089977,W003376,U003376,,,4,6,1,200000.0,2026-07-03 10:39:53,ATM,REF-FB8EF38375424BED,2026-07-03 10:39:53
TX089978,W002640,U002640,M000099,,1,3,1,572051.0,2025-09-19 23:07:42,MOBILE_APP,REF-F721A5E23D724151,2025-09-19 23:07:42
TX089979,W008299,U008299,,,4,6,1,500000.0,2026-03-06 15:47:25,ATM,REF-BB154421BECD4F81,2026-03-06 15:47:25
TX089980,W009582,U009582,M000879,,6,1,1,1607723.78,2026-04-16 13:58:40,MOBILE_APP,REF-7A5CE5CBED8E4B56,2026-04-16 13:58:40
TX089981,W007175,U007175,M000620,,6,1,1,1864750.1,2026-03-11 07:38:08,MOBILE_APP,REF-B0C823BE147A45CE,2026-03-11 07:38:08
TX089982,W005037,U005037,,,4,6,1,1000000.0,2026-04-11 22:48:49,ATM,REF-7E81301D72C84B88,2026-04-11 22:48:49
TX089983,W003691,U003691,,,3,3,1,5000000.0,2026-07-12 07:16:09,MOBILE_APP,REF-52EEED149DEE4A54,2026-07-12 07:16:09
TX089984,W004823,U004823,,U001567,2,1,1,234810.49,2026-06-17 20:44:56,WEB,REF-654F5174DE544B2B,2026-06-17 20:44:56
TX089985,W008770,U008770,M000608,,1,2,1,2957190.99,2026-05-08 05:49:33,QRIS,REF-07F57333E49D4B6B,2026-05-08 05:49:33
TX089986,W002330,U002330,M000529,,1,2,1,174373.35,2026-06-27 11:07:07,MOBILE_APP,REF-3BAE046D845945E1,2026-06-27 11:07:07
TX089987,W005812,U005812,M000663,,1,2,1,341644.51,2025-11-22 07:04:04,WEB,REF-D86E705520844C29,2025-11-22 07:04:04
TX089988,W003412,U003412,M000304,,1,2,1,87766.81,2026-03-15 09:33:17,QRIS,REF-6D5DF45BDA404BF7,2026-03-15 09:33:17
TX089989,W009726,U009726,M000317,,1,1,1,6462676.88,2026-08-18 20:40:17,MOBILE_APP,REF-F8546C707CD04813,2026-08-18 20:40:17
TX089990,W008113,U008113,,,3,4,1,20000.0,2025-10-23 20:00:56,MOBILE_APP,REF-DA2B611FBFBF4722,2025-10-23 20:00:56
TX089991,W005741,U005741,M000486,,1,4,1,1117150.88,2026-02-20 14:34:07,QRIS,REF-F77F63E8FF9049E6,2026-02-20 14:34:07
TX089992,W009011,U009011,M000003,,6,1,1,1991638.88,2025-07-24 12:19:02,MOBILE_APP,REF-7F1936C521B24447,2025-07-24 12:19:02
TX089993,W005071,U005071,,U000157,2,1,1,465367.19,2026-08-20 05:55:41,WEB,REF-328119DE1D1A4E73,2026-08-20 05:55:41
TX089994,W001713,U001713,,U003343,2,1,1,170526.31,2026-01-23 20:36:58,WEB,REF-BA4EA906FFBD46F3,2026-01-23 20:36:58
TX089995,W006992,U006992,M000494,,1,5,1,7675613.67,2026-08-02 22:01:21,MOBILE_APP,REF-8970E83D4B224E81,2026-08-02 22:01:21
TX089996,W004423,U004423,M000168,,6,6,1,1832760.06,2026-05-06 18:53:17,MOBILE_APP,REF-7DA2304536A74B28,2026-05-06 18:53:17
TX089997,W001061,U001061,,U009199,2,1,1,2808625.55,2025-11-09 11:59:49,ATM,REF-46821F2B7D10421D,2025-11-09 11:59:49
TX089998,W008075,U008075,,,3,6,1,20000.0,2026-02-20 21:45:46,WEB,REF-A224E20E75A3417D,2026-02-20 21:45:46
TX089999,W005712,U005712,,U001334,2,1,1,435633.5,2025-05-14 19:29:52,MOBILE_APP,REF-867273D9284F4690,2025-05-14 19:29:52
TX090000,W000854,U000854,M000848,,1,1,1,66812.69,2026-05-19 20:33:22,WEB,REF-FE40B3E84E914EE7,2026-05-19 20:33:22
TX090001,W008235,U008235,M000271,,6,1,4,1176258.47,2026-07-04 22:24:39,WEB,REF-C5469B107C7D41C0,2026-07-04 22:24:39
TX090002,W003615,U003615,,,3,3,1,200000.0,2026-05-15 07:42:03,BANK,REF-E93E79A8AF844A69,2026-05-15 07:42:03
TX090003,W008326,U008326,,U006197,2,1,1,768222.09,2025-08-28 18:05:37,ATM,REF-971BA1CF6CCF4736,2025-08-28 18:05:37
TX090004,W001693,U001693,M000739,,1,6,1,155716.17,2026-05-14 18:03:34,QRIS,REF-E91B918697B64460,2026-05-14 18:03:34
TX090005,W006884,U006884,M000003,,1,6,1,78613.29,2026-07-04 19:17:13,MOBILE_APP,REF-C7A762595E14408C,2026-07-04 19:17:13
TX090006,W003531,U003531,,,4,1,1,50000.0,2026-01-13 09:44:20,BANK,REF-8404DFDDC9044CB3,2026-01-13 09:44:20
TX090007,W009917,U009917,,,3,3,1,100000.0,2025-05-23 09:03:06,MOBILE_APP,REF-4FDEE5D614F14D02,2025-05-23 09:03:06
TX090008,W000295,U000295,M000298,,1,2,1,300000.0,2026-05-12 04:17:27,QRIS,REF-FBF88D9E942D48DC,2026-05-12 04:17:27
TX090009,W003998,U003998,M000967,,6,6,1,1111991.53,2026-07-10 20:30:59,BANK,REF-72DC0D2E8F404289,2026-07-10 20:30:59
TX090010,W009656,U009656,M000132,,1,6,1,324324.82,2026-02-15 20:06:13,WEB,REF-86D7DF9FE16A476F,2026-02-15 20:06:13
